Time,rise_1
2022-01-24T00:19:31.000+08:00,97.74610015735571
2022-01-24T00:40:26.000+08:00,121.35027923537147
2022-01-24T01:58:48.000+08:00,106.27760528247757
2022-01-24T02:27:47.000+08:00,105.6935273308191
2022-01-24T02:45:57.000+08:00,115.0142107163734
2022-01-24T03:14:45.000+08:00,99.68369102708886
2022-01-24T04:11:28.000+08:00,121.32448047412714
2022-01-24T04:48:39.000+08:00,109.67157655808114
2022-01-24T05:20:16.000+08:00,100.36002668543848
2022-01-24T06:56:00.000+08:00,114.75929923194236
2022-01-24T08:24:55.000+08:00,113.22244235333022
2022-01-24T08:27:51.000+08:00,100.41232289220846
2022-01-24T08:42:07.000+08:00,98.90795378962758
2022-01-24T09:08:52.000+08:00,117.03210400272651
2022-01-24T09:16:47.000+08:00,105.71887309780605
2022-01-24T10:29:43.000+08:00,107.82173240404322
2022-01-24T11:26:03.000+08:00,110.08069010832672
2022-01-24T12:43:54.000+08:00,92.28080442864753
2022-01-24T13:24:53.000+08:00,97.21664436881693
2022-01-24T13:35:20.000+08:00,118.15274723676316
2022-01-24T15:35:55.000+08:00,103.12835578150514
2022-01-24T16:56:29.000+08:00,105.61012041770091
2022-01-24T16:59:40.000+08:00,104.4095041947428
2022-01-24T17:01:39.000+08:00,122.1378035389487
2022-01-24T17:23:58.000+08:00,95.12866018896705
2022-01-24T18:41:13.000+08:00,112.60450507403752
2022-01-24T18:45:09.000+08:00,109.0658800836321
2022-01-24T20:08:38.000+08:00,107.85700955714029
2022-01-24T20:46:15.000+08:00,104.14430827455539
2022-01-24T21:21:42.000+08:00,107.27962057757878
2022-01-24T21:49:00.000+08:00,133.7621172166485
2022-01-24T22:50:24.000+08:00,118.83846651190481
2022-01-24T23:22:50.000+08:00,120.0063576840455
2022-01-25T00:15:27.000+08:00,97.36604689397083
2022-01-25T02:12:54.000+08:00,129.49986990319977
2022-01-25T02:21:23.000+08:00,119.18915108523964
2022-01-25T02:46:33.000+08:00,112.33281687563954
2022-01-25T03:06:50.000+08:00,122.17457447972468
2022-01-25T03:28:21.000+08:00,110.33951150391114
2022-01-25T04:26:35.000+08:00,116.49669017410574
2022-01-25T05:46:41.000+08:00,120.72367406095503
2022-01-25T07:21:40.000+08:00,108.41522146207052
2022-01-25T07:48:38.000+08:00,127.51067125425614
2022-01-25T08:11:18.000+08:00,117.0168822830466
2022-01-25T08:27:02.000+08:00,125.3960624121333
2022-01-25T09:39:57.000+08:00,132.6280432210617
2022-01-25T10:35:06.000+08:00,120.50901018716651
2022-01-25T10:37:27.000+08:00,119.74803455950045
2022-01-25T11:27:14.000+08:00,103.89721916505982
2022-01-25T11:33:17.000+08:00,116.5614097063508
2022-01-25T13:15:17.000+08:00,117.64042645856517
2022-01-25T13:33:59.000+08:00,113.67604345696635
2022-01-25T15:15:31.000+08:00,121.77141765539521
2022-01-25T15:28:31.000+08:00,130.07025150217484
2022-01-25T16:38:49.000+08:00,132.02499078562622
2022-01-25T16:41:28.000+08:00,108.70404582585459
2022-01-25T18:48:37.000+08:00,111.64661002945535
2022-01-25T19:16:30.000+08:00,112.75087121301995
2022-01-25T19:19:58.000+08:00,113.31413798592276
2022-01-25T19:46:36.000+08:00,105.2760395822468
2022-01-25T19:53:21.000+08:00,111.52855665480577
2022-01-25T20:24:43.000+08:00,112.97265747062903
2022-01-25T22:20:23.000+08:00,90.33548951286825
2022-01-25T22:30:04.000+08:00,112.20153465162025
2022-01-25T23:06:11.000+08:00,119.19269363161341
2022-01-25T23:40:18.000+08:00,117.71215366805815
2022-01-26T01:05:46.000+08:00,112.97395520865862
2022-01-26T01:51:52.000+08:00,117.3497498763455
2022-01-26T02:27:59.000+08:00,113.30558604753966
2022-01-26T03:38:23.000+08:00,118.02113641748817
2022-01-26T04:17:41.000+08:00,137.16211518750958
2022-01-26T05:33:43.000+08:00,123.27673856205877
2022-01-26T06:27:39.000+08:00,129.80354281840667
2022-01-26T06:52:01.000+08:00,120.00656307668413
2022-01-26T07:01:30.000+08:00,103.4733808338828
2022-01-26T07:21:50.000+08:00,132.92547160777468
2022-01-26T07:35:00.000+08:00,119.57988718270047
2022-01-26T10:35:12.000+08:00,131.30081718642128
2022-01-26T10:38:43.000+08:00,99.17084614881304
2022-01-26T10:56:14.000+08:00,117.77022756409515
2022-01-26T10:57:16.000+08:00,90.0042915465964
2022-01-26T12:01:00.000+08:00,121.75988973236204
2022-01-26T12:40:52.000+08:00,130.33248049936583
2022-01-26T13:27:21.000+08:00,135.3533266203647
2022-01-26T14:17:47.000+08:00,116.59028269135281
2022-01-26T15:03:00.000+08:00,145.79570360153275
2022-01-26T15:40:26.000+08:00,118.31856956559821
2022-01-26T16:23:05.000+08:00,113.10487612871309
2022-01-26T17:46:28.000+08:00,119.05381977693189
2022-01-26T17:50:41.000+08:00,120.31613938527852
2022-01-26T19:20:32.000+08:00,110.35165546188813
2022-01-26T19:54:48.000+08:00,121.58760492684256
2022-01-26T20:26:30.000+08:00,110.99196324429305
2022-01-26T20:33:35.000+08:00,112.26780379134671
2022-01-26T21:12:50.000+08:00,112.60656792823256
2022-01-26T22:54:21.000+08:00,124.0508275297727
2022-01-26T23:07:09.000+08:00,129.26519585580178
2022-01-27T00:00:27.000+08:00,131.84580572371596
2022-01-27T01:30:03.000+08:00,127.17549845217526
2022-01-27T01:40:19.000+08:00,113.05724943277617
2022-01-27T01:53:19.000+08:00,94.09128165481103
2022-01-27T03:07:36.000+08:00,120.32927672314098
2022-01-27T03:39:34.000+08:00,120.58817813315481
2022-01-27T03:44:09.000+08:00,119.64077525513511
2022-01-27T05:15:56.000+08:00,119.25926167578979
2022-01-27T06:01:18.000+08:00,118.84264376510546
2022-01-27T06:53:47.000+08:00,121.70501383061293
2022-01-27T06:57:26.000+08:00,122.81432598435337
2022-01-27T08:27:44.000+08:00,92.1858746510782
2022-01-27T09:05:27.000+08:00,131.27041240012485
2022-01-27T09:54:11.000+08:00,115.8655970381132
2022-01-27T10:32:52.000+08:00,130.9412242786248
2022-01-27T11:09:50.000+08:00,129.51989209980036
2022-01-27T11:30:29.000+08:00,109.98033601159577
2022-01-27T12:26:38.000+08:00,113.634225371067
2022-01-27T13:29:50.000+08:00,104.48583420986613
2022-01-27T13:43:10.000+08:00,119.21224028318727
2022-01-27T14:49:49.000+08:00,102.75202960329565
2022-01-27T15:52:35.000+08:00,102.56992897938483
2022-01-27T17:14:28.000+08:00,119.24044519032468
2022-01-27T17:23:47.000+08:00,129.3977832005071
2022-01-27T17:54:00.000+08:00,112.72313307983434
2022-01-27T18:14:54.000+08:00,126.01315955935338
2022-01-27T20:47:40.000+08:00,127.32603292728443
2022-01-27T20:50:30.000+08:00,136.04459005268802
2022-01-27T20:54:45.000+08:00,123.03469438958045
2022-01-27T21:53:39.000+08:00,128.9981333508179
2022-01-27T21:53:58.000+08:00,131.35113542864664
2022-01-27T22:51:13.000+08:00,132.77732704959314
2022-01-28T00:48:58.000+08:00,126.2155286372084
2022-01-28T01:31:00.000+08:00,117.65006252690395
2022-01-28T01:36:05.000+08:00,116.62185624671156
2022-01-28T02:19:58.000+08:00,140.00136540804607
2022-01-28T02:25:04.000+08:00,145.48079616840403
2022-01-28T03:28:44.000+08:00,126.64167372345068
2022-01-28T04:41:45.000+08:00,131.82427948450697
2022-01-28T05:51:45.000+08:00,139.07155172068383
2022-01-28T05:53:59.000+08:00,127.41705523220413
2022-01-28T07:27:47.000+08:00,117.97459142350188
2022-01-28T07:55:50.000+08:00,119.51539640969415
2022-01-28T08:40:09.000+08:00,134.46454123557214
2022-01-28T09:12:04.000+08:00,131.85624079917594
2022-01-28T09:19:53.000+08:00,117.51125017931001
2022-01-28T11:03:15.000+08:00,127.90292606975456
2022-01-28T11:18:49.000+08:00,122.89241383291979
2022-01-28T11:48:06.000+08:00,114.44244134707941
2022-01-28T12:41:21.000+08:00,149.5300483970981
2022-01-28T13:54:42.000+08:00,130.24361910749903
2022-01-28T14:14:58.000+08:00,134.5655291144822
2022-01-28T15:10:22.000+08:00,121.99438068647721
2022-01-28T15:11:51.000+08:00,111.94550011985928
2022-01-28T17:58:46.000+08:00,129.21421859643604
2022-01-28T18:00:18.000+08:00,122.29100662622965
2022-01-28T19:09:12.000+08:00,125.50135125031782
2022-01-28T19:25:50.000+08:00,120.01681256727713
2022-01-28T19:27:09.000+08:00,117.19022566824508
2022-01-28T19:33:26.000+08:00,111.03010759939968
2022-01-28T21:13:23.000+08:00,129.8484467059563
2022-01-28T22:47:12.000+08:00,122.31297064317836
2022-01-28T23:05:00.000+08:00,112.84555843031553
2022-01-28T23:39:22.000+08:00,115.0904711081747
2022-01-29T00:16:35.000+08:00,115.35514443911367
2022-01-29T00:37:04.000+08:00,134.5944074630141
2022-01-29T00:41:31.000+08:00,134.08487660378424
2022-01-29T02:01:43.000+08:00,137.5838747403127
2022-01-29T02:16:25.000+08:00,126.02123394692244
2022-01-29T03:37:15.000+08:00,120.74552908349416
2022-01-29T04:30:29.000+08:00,114.37221289159845
2022-01-29T05:06:57.000+08:00,134.0226558827182
2022-01-29T06:51:10.000+08:00,131.8358597629313
2022-01-29T07:18:01.000+08:00,124.24187262617629
2022-01-29T07:24:04.000+08:00,135.66013884215374
2022-01-29T08:25:43.000+08:00,125.08125616663482
2022-01-29T09:02:32.000+08:00,139.61578311477146
2022-01-29T09:12:35.000+08:00,118.53322198601654
2022-01-29T09:46:49.000+08:00,133.40778949588915
2022-01-29T12:07:28.000+08:00,120.92280522595496
2022-01-29T12:09:17.000+08:00,138.05187990142338
2022-01-29T12:19:03.000+08:00,119.1980802596454
2022-01-29T13:27:26.000+08:00,134.80416164062956
2022-01-29T14:09:42.000+08:00,129.65678369022052
2022-01-29T15:45:03.000+08:00,137.79266159131117
2022-01-29T15:57:39.000+08:00,131.8277118046494
2022-01-29T16:48:42.000+08:00,139.47551786986463
2022-01-29T16:59:14.000+08:00,134.1596598113466
2022-01-29T17:41:00.000+08:00,129.07663325154397
2022-01-29T18:29:28.000+08:00,119.49648856709264
2022-01-29T18:34:35.000+08:00,120.32464902206348
2022-01-29T19:38:11.000+08:00,114.06295098450082
2022-01-29T20:12:29.000+08:00,130.02769266700446
2022-01-29T21:02:02.000+08:00,137.30986010183537
2022-01-29T22:05:30.000+08:00,117.4597967753796
2022-01-29T22:37:43.000+08:00,128.2732565552198
2022-01-29T23:27:16.000+08:00,136.5561234104118
2022-01-29T23:41:34.000+08:00,120.88111073813911
2022-01-30T01:25:12.000+08:00,128.32500870703512
2022-01-30T01:32:09.000+08:00,151.96973109455257
2022-01-30T02:13:42.000+08:00,135.10941264643645
2022-01-30T02:54:26.000+08:00,126.1621888086113
2022-01-30T03:20:15.000+08:00,128.90281268577706
2022-01-30T05:08:47.000+08:00,130.14586008511503
2022-01-30T05:20:14.000+08:00,141.5726858692906
2022-01-30T05:40:31.000+08:00,144.36881035370251
2022-01-30T06:30:47.000+08:00,142.5708218951637
2022-01-30T07:01:02.000+08:00,133.69584470549853
2022-01-30T08:20:03.000+08:00,140.1422862820399
2022-01-30T08:42:38.000+08:00,142.5232235021669
2022-01-30T09:51:23.000+08:00,126.7773496865358
2022-01-30T10:24:33.000+08:00,123.4546282537676
2022-01-30T11:57:12.000+08:00,120.21558983524753
2022-01-30T13:06:25.000+08:00,143.83186109544724
2022-01-30T13:18:57.000+08:00,113.88719245784438
2022-01-30T14:22:54.000+08:00,169.14444900561918
2022-01-30T15:12:32.000+08:00,132.15010441616235
2022-01-30T15:27:30.000+08:00,126.21995212188537
2022-01-30T15:43:41.000+08:00,142.66274152118962
2022-01-30T15:49:02.000+08:00,135.33088506862205
2022-01-30T17:48:09.000+08:00,116.88975208871916
2022-01-30T18:59:17.000+08:00,143.3483978530091
2022-01-30T19:31:55.000+08:00,142.491883454939
2022-01-30T20:11:52.000+08:00,129.7157280821648
2022-01-30T20:15:18.000+08:00,114.83798005946082
2022-01-30T21:12:12.000+08:00,132.7799995870311
2022-01-30T21:52:59.000+08:00,138.28505038556398
2022-01-30T22:51:25.000+08:00,132.3074953356478
2022-01-31T00:03:49.000+08:00,120.00360167439652
2022-01-31T00:53:19.000+08:00,152.12009177023862
2022-01-31T01:45:19.000+08:00,145.00966830898858
2022-01-31T02:41:10.000+08:00,128.91353629673975
2022-01-31T02:42:31.000+08:00,119.01534233313336
2022-01-31T03:12:58.000+08:00,136.94771300753584
2022-01-31T04:12:30.000+08:00,134.11631494620468
2022-01-31T04:56:03.000+08:00,126.93442790449235
2022-01-31T05:40:05.000+08:00,136.19585135831855
2022-01-31T06:15:28.000+08:00,126.94855303941917
2022-01-31T06:33:36.000+08:00,139.15543383811976
2022-01-31T08:09:09.000+08:00,124.0239995145117
2022-01-31T09:01:06.000+08:00,138.5095579933243
2022-01-31T09:39:26.000+08:00,149.63655725280972
2022-01-31T10:06:25.000+08:00,125.77740902931554
2022-01-31T10:43:59.000+08:00,121.21980169469798
2022-01-31T11:35:13.000+08:00,123.7629830773525
2022-01-31T13:03:12.000+08:00,153.06437349552675
2022-01-31T13:19:01.000+08:00,148.4722217200931
2022-01-31T13:29:43.000+08:00,148.68298697712015
2022-01-31T14:21:48.000+08:00,143.10004393799656
2022-01-31T14:35:53.000+08:00,138.3269468180913
2022-01-31T14:44:49.000+08:00,142.14062677334113
2022-01-31T16:08:20.000+08:00,140.89785612171372
2022-01-31T17:16:40.000+08:00,122.94155831953738
2022-01-31T18:24:57.000+08:00,123.54870732327653
2022-01-31T18:26:13.000+08:00,149.04574673691553
2022-01-31T20:15:15.000+08:00,131.8660086698933
2022-01-31T20:44:47.000+08:00,142.6376011188843
2022-01-31T21:07:05.000+08:00,124.78339397992508
2022-01-31T22:37:50.000+08:00,143.81963459139183
2022-01-31T22:58:23.000+08:00,143.67131242732387
2022-01-31T23:06:06.000+08:00,143.49950047370982
2022-01-31T23:50:53.000+08:00,146.56257699652303
2022-02-01T01:23:57.000+08:00,130.52835360071057
2022-02-01T02:11:53.000+08:00,106.38486822566773
2022-02-01T02:31:50.000+08:00,127.2843600087528
2022-02-01T02:35:13.000+08:00,115.22560292054413
2022-02-01T03:23:45.000+08:00,132.21878867367633
2022-02-01T04:28:43.000+08:00,142.11871269077741
2022-02-01T04:57:18.000+08:00,114.31164886550673
2022-02-01T06:20:06.000+08:00,140.06794548554413
2022-02-01T07:08:53.000+08:00,134.24574791926472
2022-02-01T07:53:35.000+08:00,130.48514069886042
2022-02-01T07:58:26.000+08:00,167.85615887879186
2022-02-01T08:29:57.000+08:00,127.42971482339607
2022-02-01T08:56:08.000+08:00,133.94231576065326
2022-02-01T10:29:23.000+08:00,125.63005633826246
2022-02-01T11:38:17.000+08:00,143.47099595061061
